"x","y"
15.8548335311934,7.87667780363928
14.0451028174721,5.38055145219063
16.4789347932674,4.9305561716127
13.1982061709277,4.9869264244688
13.0772001086734,-0.300010326700639
12.197676312644,2.22050084162665
13.6948886583559,2.13898462330208
19.8421920347027,2.18973573232294
11.5420230082236,-0.576720827742751
10.9104399988428,-0.696636163196382
11.4190690778196,1.93812278556032
16.9000710151158,4.32506523498285
16.1925648339093,6.53890303944631
18.9139411714859,0.0132744813522332
16.7299909261055,2.93659583253763
17.3707773792557,7.08166879459503
15.2113572577946,5.11239683796529
16.5983844967559,0.319072024261055
18.218054601457,0.554927796942024
17.8628155170009,3.24388142159957
19.798219173681,2.63779860980807
14.3943153624423,3.66483303909238
13.1170220207423,3.68371028745798
14.0947495261207,5.52368779000294
10.1046711183153,-0.833223854587547
11.8384952400811,0.295799429864096
18.42729318887,2.93603083558246
12.3116178205237,-2.39424518184059
12.3909995565191,1.45570006766394
10.7669116533361,-3.47664794140996
12.4572367803194,-0.572549700077535
17.3213520552963,3.71668848054423
18.4745316510089,5.01198971891706
14.9752726708539,0.265109766211827
13.8790902984329,2.53406071670331
12.4644899414852,1.62157859651057
11.1109646130353,-3.24874530146915
13.8999443524517,4.07843008474264
15.7193531398661,5.31625136858937
12.1689276280813,0.7779269906656
14.4476800202392,-1.02106832399164
12.1799066872336,6.00791564502545
15.0229956326075,3.86388773546821
13.5390457184985,4.30151512264197
16.4998515881598,4.99810918552374
13.7471395661123,5.29369250182312
13.554453807883,4.65334655109714
15.3368794545531,3.98358474943311
17.4033436039463,4.77698145664583
12.2110293782316,-0.966616390638009
14.1274611861445,5.35041569012738
12.6568668684922,0.797039791380662
16.2997305346653,9.32413726263944
11.8382849078625,-3.11876947677535
18.6364411143586,1.84724123509059
17.4656800413504,5.62669101832754
16.6828464972787,5.41672426305061
16.1801787326112,3.32597858216377
13.7223806022666,1.22274341796863
15.2983568585478,4.67898106786229
18.7468234286644,2.5980405014841
15.8175009978004,0.924187828281635
18.3976776478812,3.14482194749513
13.124481649138,2.82653462368787
17.0829032221809,4.56928986621256
12.6501780608669,-0.40210921903731
15.9434319403954,5.46453639267267
14.8128980048932,6.91796971926467
12.6503273146227,2.620647645472
15.6459043477662,2.21056337354586
19.1318822302856,1.18943129274152
19.0187438949943,2.92690361708832
12.7416662150063,0.564970545415203
13.2148275640793,-1.74136859307168
19.8564088437706,2.563383159163
16.1999331018887,2.84410712804449
19.3731408915482,0.521240079758722
14.6653270232491,7.07560360779586
14.0683259326033,2.03204230028718
16.5923032420687,6.11679130006291
11.5234661684372,-3.01789072313411
15.7286705821753,3.78559195863432
22.3872602684423,3.63847992036136
29.6235893643461,10.1318840248701
26.0136572597548,6.86777181839151
25.1502972724847,7.04355325762859
24.0257334220223,7.09315168039816
28.8024654123001,8.1827450444134
23.6409186478704,4.59047353552549
22.8823928069323,5.89256388191328
21.7064523510635,1.89100413782452
21.7217174638063,3.44152443641693
24.8204260552302,7.68984804290862
22.5296492851339,4.4921288093276
22.1625478961505,4.82245247082688
26.7437638808042,8.76797897151378
20.4766362742521,0.665490138421784
27.0085308747366,4.04481878212949
23.5188863845542,4.95766126100963
24.0894399792887,6.68877700436997
28.2095132395625,11.8430932057148
29.188573481515,10.8366111116951
22.8252833010629,7.87022541732928
29.6110479370691,13.0269860002441
27.2839442826807,9.91424449263819
26.8637508200482,11.7019141794983
20.528439427726,0.118074507136167
23.9522013464011,4.76284400433545
24.778453798499,11.4499291548018
25.6025326368399,7.66617717515317
26.9826159486547,12.5671556177058
29.1568353842013,9.03206880771599
26.1835122737102,7.96006076086998
24.2842150875367,6.81878554882125
25.4208036721684,8.0259211335172
20.5847848858684,-0.388651019476037
22.6085685705766,4.08968047044619
23.9715195330791,3.5318617699745
21.9774473668076,4.71922312716122
28.3192756283097,13.0735605701964
21.5288722282276,-1.69444908259824
28.0341854202561,13.0332890654111
25.4682615655474,5.00070452154346
26.6231764201075,9.77822987859777
21.7169849388301,4.3010668393849
26.3305535982363,8.11776429818421
23.1186974677257,3.37308868405481
27.2455434640869,9.94617383589196
23.989398246631,6.58579493388966
29.6935641113669,14.3197622100412
29.6739837061614,8.42498611609327
27.2670253901742,6.36855156859456
22.572167464532,6.86828527631824
22.2178793465719,5.67559254661285
25.9304565167986,8.90800535447719
22.6752143213525,5.56149363634869
25.3107039886527,9.12807425816874
27.8529167128727,5.02253409501938
21.6806081053801,5.15816355623727
24.0439918101765,4.8036946155907
24.7157627763227,7.04102862935312
28.6810680688359,10.7478457173394
29.257079558447,13.7733050147974
28.8197755930014,10.807665450194
26.7418684251606,10.0481292784728
29.5016697933897,11.5415134312932
25.1644489425234,4.93264394932865
25.7651902129874,10.2591289129689
23.3633120590821,6.43865412995058
23.4732463140972,8.53729969173306
20.200243005529,1.29147910829698
25.0281304563396,9.20464167576735
28.7104341364466,15.3242387082776
20.0630078394897,0.433524813813261
20.7205712399445,-0.860337101073454
21.6421122499742,2.41271120219628
27.7033407427371,9.73680604781722
27.3518430581316,10.0464523152801
29.7187563567422,16.0079972192328
24.6647237683646,5.86626037353039
20.7438451331109,2.55950310784641
26.488181243185,8.2513289985344
27.5859316950664,10.0648990876333
21.3710608100519,3.19426793557827
23.9658459462225,8.33632416404455
22.2498532920144,3.86334034190242
20.579585605301,3.0420670029269
23.9589268830605,7.22931195574317
20.6492829998024,3.52956577797765
22.2588643291965,2.48272772717057
20.5462910910137,4.83019137410931
26.7028203955851,8.20235063261767
22.9774178261869,4.28221269262826
21.0072158230469,4.9376391595881
20.7190409721807,4.37189661541148
28.8044056878425,9.30618271709207
27.5424740207382,8.22570646055438
28.166058876086,8.00399216906552
29.8214037367143,13.0702585058003
21.0359964496456,2.49375711191518
20.9904182935134,2.83761096342968
27.9883161117323,11.6111743990194
37.8457526653074,10.4073887070493
30.0942990509793,7.29834113252352
37.7906588278711,13.6482163599383
37.2939065191895,12.9477431603966
36.3013185281307,8.12951108320895
34.8091082996689,10.5098861876292
31.5663685137406,7.93546350803634
30.0821551983245,5.14059301784057
34.5245839422569,10.9150640444805
34.9229332874529,10.5759051671458
33.8958711153828,10.2314713990158
34.6466594189405,11.0837515087118
37.1327900071628,13.1622159303692
30.5530192633159,9.83454938738871
33.5478309751488,9.08892620622474
38.0281227291562,10.1962869143314
38.3570883702487,11.5009695244194
32.3774940497242,10.5907307875023
33.53986102622,8.24004620188908
38.5688542015851,11.4594871222179
38.5376337380148,13.7532732411674
32.9589545540512,9.92857478317353
31.4704832457937,8.30175223797649
37.0399206131697,10.817534446527
31.0380668821745,11.7981657548035
30.3372777299955,10.4587198408541
39.9940452794544,14.7290137834267
30.3487480408512,9.64026872600606
33.3839128375985,11.0931726436875
39.1506376164034,10.8857260596519
36.1723526963033,12.3198957461788
32.8628534870222,9.10363756115534
37.3779740300961,8.62970979906449
38.3405430917628,12.0155974583242
33.1427078042179,14.0919633761554
34.9256654782221,12.3369769220399
36.9737376621924,13.6800766779774
36.4146235398948,11.8995471075819
36.439229149837,9.97210298774582
39.7785340482369,11.7865271036777
34.1473533445969,9.95515838918238
31.1940477997996,8.67826337980286
35.2602966013364,12.2438721476875
32.2507335082628,7.53794164717517
34.8641176405363,12.4494161558136
33.7021479848772,12.0963979673421
39.8335018078797,9.81025442365355
33.8831911515445,11.7013899406916
32.2924484033138,14.8056364251103
36.2329754629172,10.0129102744191
31.3654019706883,11.3568776734498
39.6746949432418,10.5954533911609
35.1507180789486,13.0240868595173
31.6307032923214,10.2463090269767
36.2190229515545,14.4269862681398
39.8595416522585,9.29736963803087
36.6877151746303,11.1611673795655
34.1891589690931,9.46034593790389
33.2334499317221,9.83295384079119
38.352553199511,10.5040570739085
31.4381704363041,8.02121256924837
31.9281594688073,10.9933411893022
38.9673868264072,9.77250321919545
33.0811955430545,13.1498691254561
33.6330054351129,7.97493705933351
37.8394647873938,11.8114463384359
31.9337867991999,10.9035632128401
30.1776581187733,10.4842167132444
34.0660786628723,9.87377887055609
34.8316766927019,10.8659555978945
34.2184495017864,12.4455117535824
33.428088016808,7.37294317031671
38.6648331466131,10.2934191203469
34.5510805095546,11.2635773809268
35.337648736313,9.96917926364707
39.6384333190508,14.8889865830844
37.7459154208191,12.9277309523825
32.0887634856626,10.0284111499555
33.0878683272749,7.16829446253627
39.7134245024063,12.2236764008015
35.8490009349771,10.3793171435263
37.6082362537272,11.3352264485041
33.727093944326,8.0124583286136
37.6919391122647,12.5623464207664
35.376771830488,8.79256726795949
39.1399544966407,11.5469909855345
31.8529644189402,10.5761895840119
32.8221841738559,8.53707227355784
30.9496241318993,10.7083186503571
32.1048707910813,7.25588903344817
39.7709899628535,6.56919623036212
32.9630217538215,11.0762911071453
37.2598302690312,13.1164773340585
37.8568783425726,11.0428212550162
31.054177461192,10.581954346968
32.395946290344,7.66439943636301
32.7054487238638,9.81478600293497
31.0105849406682,5.67758732954638
31.1791384126991,11.9735519061139
39.9123655585572,15.9509799900806
